[INFO] [1788546603.327555055] [robot_state_publisher]: Robot initialized
[WARN] [1788546615.336620066] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.342207788] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.380437580] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.408868284] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.414370046] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.427878698] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.429615729] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.439682612] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.448286304] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.497004279] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.539618271] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.547364823] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.556350647] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.607043322] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.647712156] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.665640385] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.671241900] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.678859157] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.689618637] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.698624794] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.714673199] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.744731514] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.778859901] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.821478769] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.830446050] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.889508788] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.889585081] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.948900824] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.955602941] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.957654018] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546615.969962524] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.024909147] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.053192639] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.061721370] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.069169958] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.095531416] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.109970125] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.191711128] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.233168014] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.281908069] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.288011008] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.289129528] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.299992300] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.312202928] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.323094076] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.335002449] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.347461791] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.373133445] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.375874076] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.386831224] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.435107604] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.450021864] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.464525699] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.469124320] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.471794658] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.491567502] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.515108702] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.531759116] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.539737797] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.561084001] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.594976173] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.622883657] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.701953614] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.715192219] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.725761152] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.770392052] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.810659460] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.889058363] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.959990095] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546616.994980328] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.001340146] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.007145163] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.032708731] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.040374780] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.090145599] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.134037942] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.154458295] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.227318097] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.229798348] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.274414954] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.278572984] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.359221796] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.362558937] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.374127595] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.379228892] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.403199973] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.411168778] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.421520790] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.424782430] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.435086858] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.441807974] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.443217957] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.479173746] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.488180276] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.519871075] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.534148488] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.553659451] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.560145605] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.565195900] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.572883992] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.593136842] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.610422099] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.617567265] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.644273310] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.650267997] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.657390495] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.682332468] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.687087634] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.688916166] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.701867598] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.744708339] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.753816955] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.765570075] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.792099284] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.821009367] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.826338668] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.849682030] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546617.914100686] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.006960000] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.009312166] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.028592331] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.076666535] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.085707565] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.086332243] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.105503407] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.145941062] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.160737400] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.190262867] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.222475964] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.263905469] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.275439335] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.279035938] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.327061516] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.355686426] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.387362347] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.413306835] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.462432890] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.469849851] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.525838149] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.598569319] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.663241975] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.706112256] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.723669975] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.729178945] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.774955067] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.853268625] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.941925652] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546618.955582846] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.002324693] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.056980006] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.082213064] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.096565019] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.137212050] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.155375945] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.166457802] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.196593319] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.205848186] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.237369227] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.285472928] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.294795380] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.304596965] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.309870513] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.352547246] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.364534202] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.386963128] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.393785745] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.406074998] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.428291588] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.430029076] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.437437995] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.473201483] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.476992549] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.563690537] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.608081299] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.634525336] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.638945203] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.669179264] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.683518010] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.703936027] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.715114594] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.725037639] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.796339155] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.809806094] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.839226058] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.921634639] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.980511024] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546619.996148209] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.088524747] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.097871490] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.126480605] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.132785921] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.170248894] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.174022292] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.190816663] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.247574967] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.268058608] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.273482951] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.287874197] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.305169326] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.312134904] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.335260591] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.464498092] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.495105073] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.520336797] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.547706014] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.555027015] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.564307882] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.623712647] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.670294152] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.675099942] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.684616605] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.751844838] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.753112401] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.777027143] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.809473865] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.851789588] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.858538787] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.909447574] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.934787674] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.939502463] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.946559334] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546620.990295415] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.008308680] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.014527578] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.024518998] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.037540887] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.120503008] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.126702530] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.147450883] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.187438106] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.217875166] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.240168629] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.253694151] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.287523269] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.385565397] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.478439437] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.558990600] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.586342399] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.602683261] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.644285345] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.694837122] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.710074298] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.713925030] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.765142611] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.769301557] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.789429066] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.799543780] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.810952391] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.812751755] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.865574488] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.882331940] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.890753625] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.897252944] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.905095744] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.952051377] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546621.960266851] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.015729794] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.054762331] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.084116121] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.135724705] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.141581179] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.155056949] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.169699864] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.193080219] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.208322978] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.211233819] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.257566730] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.339893043] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.361629870] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.374409795] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.406005748] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.420851292] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.428557214] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.453172881] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.482545755] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.512802851] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.522926315] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.539663765] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.544163050] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.561903518] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.567270734] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.627674800] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.672525269] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.687022098] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.725833298] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.732913585] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.750889140] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.783786365] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.810720197] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.862743663] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.869978535] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.905197466] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.916248945] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.957883568] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546622.994779611] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546623.011039594] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788546623.028898979] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
