[INFO] [1788374923.424702494] [robot_state_publisher]: Robot initialized
[WARN] [1788374924.289100387] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.327670506] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.327873917] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.339424590] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.341891478] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.342234260] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.342451087] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.361011645] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.361065143] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.384375775] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.456442734] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.509470440] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.548772535] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.548877866] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.572455823] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.577495639] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.584394277] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.613455578] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.656336031] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.680334934] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.681782268] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.684617146] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.692255305] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.693518811] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.694154293] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.729703994] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.801429130] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.805512806] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.807264548] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.807503833] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.820047186] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.820596545] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.870485257] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.975479700] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.978692484] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374932.999141697] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.001604710] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.010545832] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.040926513] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.041465623] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.041593244] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.102329649] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.123733293] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.174291111] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.248477135] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.252249028] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.253098962] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.253462827] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.253945313] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.254220722] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.263245508] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.332323552] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.334311787] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.353416538] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.363910032] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.380247778] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.387255412] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.539319564] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.548360016] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.609713529] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.610149808] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.610991867] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.654444345] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.857369639] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.947452755] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.957566968] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374933.961336778] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.059801698] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.060959290] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.064760765] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.115086507] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.195289277] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.200172722] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.219560339] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.220307610] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.222430341] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.260482930] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.264011580] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.264465943] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.273621725] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.301764594] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.315188673] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.378796163] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.381462796] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.388359767] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.402415577] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.470027162] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.480438284] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.488468765] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.540404294] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.541677466] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.552790651] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.553759624] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.599851944] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.649071466] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.707406772] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.804213822] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.812401965] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.813328522] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.821354087] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.879461316] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.956896206] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374934.993077765] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
[WARN] [1788374935.113384191] [robot_state_publisher]: Moved backwards in time, re-publishing joint transforms!
